types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Dartington_Hall,Dartington,270,28,0.999999978408454,2.1591382501783877e-08,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Dartington_Hall,Dartington,270,28,0.999999978408454,2.1591382501783877e-08,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Building102913152,http://dbpedia.org/resource/Dartington_Hall,Dartington,270,28,0.999999978408454,2.1591382501783877e-08,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/CountryHouse103118969,http://dbpedia.org/resource/Dartington_Hall,Dartington,270,28,0.999999978408454,2.1591382501783877e-08,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Dwelling103259505,http://dbpedia.org/resource/Dartington_Hall,Dartington,270,28,0.999999978408454,2.1591382501783877e-08,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/House103544360,http://dbpedia.org/resource/Dartington_Hall,Dartington,270,28,0.999999978408454,2.1591382501783877e-08,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Housing103546340,http://dbpedia.org/resource/Dartington_Hall,Dartington,270,28,0.999999978408454,2.1591382501783877e-08,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Dartington_Hall,Dartington,270,28,0.999999978408454,2.1591382501783877e-08,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Dartington_Hall,Dartington,270,28,0.999999978408454,2.1591382501783877e-08,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Structure104341686,http://dbpedia.org/resource/Dartington_Hall,Dartington,270,28,0.999999978408454,2.1591382501783877e-08,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Dartington_Hall,Dartington,270,28,0.999999978408454,2.1591382501783877e-08,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatAcademicsOfTheUniversityOfReading,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatAlumniOfTheRoyalCollegeOfMusic,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatAlumniOfUniversityCollegeLondon,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatBalletComposers,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatPeopleOfWorldWarI,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatBrassBandComposers,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatBritishComposers,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatBritishEducationists,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatBritishPeople,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatClassicalComposers,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatComposersForPiano,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Winner110782940,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatMusiciansFromGloucestershire,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatRomanticComposers,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatRoyalPhilharmonicSocietyGoldMedallists,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Academician109759069,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Adult109605289,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Alumnus109786338,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Artist109812338,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Composer109947232,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Contestant109613191,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Creator109614315,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Educationist110045454,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Educator110045713,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Entertainer109616922,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Expert109617867,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Intellectual109621545,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Leader109623038,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Medalist110305062,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Musician110339966,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Musician110340312,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Performer110415638,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Politician110450303,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Professional110480253,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Scholar110557854,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Socialist110618848,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Specialist110631941,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Trombonist110730416,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Wikicat19th-centuryClassicalComposers,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Wikicat20th-centuryClassicalComposers,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/Wikicat20th-centuryComposers,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatEnglishClassicalTrombonists,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatEnglishComposers,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatEnglishPeopleOfLatvianDescent,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatEnglishPeopleOfSwedishDescent,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatEnglishSocialists,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatOperaComposers,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatPeopleEducatedAtPate'sGrammarSchool,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
"http://dbpedia.org/class/yago/WikicatPeopleFromBarnes,London",http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatPeopleFromCheltenham,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://dbpedia.org/class/yago/WikicatTrombonists,http://dbpedia.org/resource/Gustav_Holst,Holst,904,61,1.0,0.0,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Aldeburgh_Festival,Aldeburgh,398,70,0.8609029279616581,0.1615711452691557,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
http://www.w3.org/2003/01/geo/wgs84_pos#SpatialThing,http://dbpedia.org/resource/Aldeburgh_Festival,Aldeburgh,398,70,0.8609029279616581,0.1615711452691557,"Rosamond Strode, a pupil at Dartington who later worked with Holst at Aldeburgh, said of her approach: ""She knew exactly how, and when, to push her victims in at the deep end, and she knew, also, that although they would flounder and splash about at first, it wouldn't be long before ...",9,18,== Career == | === Dartington ===
